iso3c,year,un_imr,ccode
BDI,1950,162.8657,516
BDI,1951,161.1985,516
BDI,1952,159.5367,516
BDI,1953,157.8934,516
BDI,1954,156.2607,516
BDI,1955,154.6395,516
BDI,1956,153.0074,516
BDI,1957,151.3437,516
BDI,1958,149.7242,516
BDI,1959,148.2005,516
BDI,1960,146.8257,516
BDI,1961,145.6643,516
BDI,1962,144.7841,516
BDI,1963,144.2167,516
BDI,1964,143.9824,516
BDI,1965,147.0059,516
BDI,1966,144.3989,516
BDI,1967,144.981,516
BDI,1968,145.5148,516
BDI,1969,146.3129,516
BDI,1970,146.6599,516
BDI,1971,146.984,516
BDI,1972,160.2617,516
BDI,1973,149.9524,516
BDI,1974,146.0976,516
BDI,1975,144.9116,516
BDI,1976,143.1092,516
BDI,1977,140.6394,516
BDI,1978,137.569,516
BDI,1979,133.5331,516
BDI,1980,129.2091,516
BDI,1981,124.7202,516
BDI,1982,120.3298,516
BDI,1983,116.3064,516
BDI,1984,112.7611,516
BDI,1985,109.6214,516
BDI,1986,107.1894,516
BDI,1987,105.4832,516
BDI,1988,107.9025,516
BDI,1989,103.8331,516
BDI,1990,103.5741,516
BDI,1991,103.5201,516
BDI,1992,103.4622,516
BDI,1993,107.7247,516
BDI,1994,102.9445,516
BDI,1995,102.7773,516
BDI,1996,102.1545,516
BDI,1997,99.9598,516
BDI,1998,97.8316,516
BDI,1999,95.679,516
BDI,2000,93.7511,516
BDI,2001,90.7363,516
BDI,2002,87.4139,516
BDI,2003,84.2124,516
BDI,2004,80.5137,516
BDI,2005,77.0274,516
BDI,2006,73.2996,516
BDI,2007,69.5722,516
BDI,2008,65.9905,516
BDI,2009,62.5705,516
BDI,2010,59.3509,516
BDI,2011,56.2348,516
BDI,2012,53.4485,516
BDI,2013,50.8784,516
BDI,2014,48.6108,516
BDI,2015,46.6146,516
BDI,2016,44.7493,516
BDI,2017,42.9884,516
BDI,2018,41.501,516
BDI,2019,40.0605,516
BDI,2020,38.7557,516
BDI,2021,37.607,516
BDI,2022,36.4753,516
BDI,2023,35.397,516
BDI,2024,34.8041,516
COM,1950,189.3146,581
COM,1951,196.4751,581
COM,1952,185.7264,581
COM,1953,183.9499,581
COM,1954,182.1236,581
COM,1955,180.2325,581
COM,1956,178.2733,581
COM,1957,176.2513,581
COM,1958,174.1744,581
COM,1959,172.0533,581
COM,1960,169.8991,581
COM,1961,167.7179,581
COM,1962,165.5159,581
COM,1963,163.2964,581
COM,1964,161.0582,581
COM,1965,158.7946,581
COM,1966,156.4654,581
COM,1967,154.1069,581
COM,1968,151.716,581
COM,1969,149.3075,581
COM,1970,146.8612,581
COM,1971,144.3783,581
COM,1972,141.847,581
COM,1973,139.2764,581
COM,1974,136.5862,581
COM,1975,135.6788,581
COM,1976,131.0084,581
COM,1977,128.0364,581
COM,1978,124.9315,581
COM,1979,121.8522,581
COM,1980,118.7534,581
COM,1981,115.6595,581
COM,1982,112.5844,581
COM,1983,109.8417,581
COM,1984,106.5789,581
COM,1985,103.6985,581
COM,1986,100.868,581
COM,1987,98.3395,581
COM,1988,95.5172,581
COM,1989,93.0004,581
COM,1990,90.5098,581
COM,1991,88.1345,581
COM,1992,85.8512,581
COM,1993,83.6717,581
COM,1994,81.6167,581
COM,1995,79.6932,581
COM,1996,77.8877,581
COM,1997,76.1795,581
COM,1998,75.1107,581
COM,1999,73.2292,581
COM,2000,71.9531,581
COM,2001,70.0311,581
COM,2002,68.7078,581
COM,2003,66.9552,581
COM,2004,65.3483,581
COM,2005,63.749,581
COM,2006,62.1229,581
COM,2007,60.6125,581
COM,2008,58.8557,581
COM,2009,57.2591,581
COM,2010,55.6156,581
COM,2011,54.0139,581
COM,2012,52.4817,581
COM,2013,50.8516,581
COM,2014,49.2908,581
COM,2015,47.7485,581
COM,2016,46.2368,581
COM,2017,44.7718,581
COM,2018,43.366,581
COM,2019,42.0608,581
COM,2020,40.7424,581
COM,2021,39.5093,581
COM,2022,38.3295,581
COM,2023,37.1721,581
COM,2024,35.7432,581
DJI,1950,166.9115,522
DJI,1951,164.9045,522
DJI,1952,162.8664,522
DJI,1953,160.8282,522
DJI,1954,158.7723,522
DJI,1955,156.6833,522
DJI,1956,154.5352,522
DJI,1957,152.346,522
DJI,1958,150.131,522
DJI,1959,147.8005,522
DJI,1960,145.4521,522
DJI,1961,143.0954,522
DJI,1962,140.6993,522
DJI,1963,138.2463,522
DJI,1964,135.7155,522
DJI,1965,133.0202,522
DJI,1966,130.2303,522
DJI,1967,127.3312,522
DJI,1968,124.3354,522
DJI,1969,121.3795,522
DJI,1970,118.5488,522
DJI,1971,116.9696,522
DJI,1972,113.142,522
DJI,1973,110.5718,522
DJI,1974,108.0494,522
DJI,1975,105.6784,522
DJI,1976,103.3812,522
DJI,1977,101.0441,522
DJI,1978,98.6533,522
DJI,1979,96.2446,522
DJI,1980,93.9376,522
DJI,1981,92.2678,522
DJI,1982,89.3135,522
DJI,1983,87.0387,522
DJI,1984,84.8899,522
DJI,1985,82.914,522
DJI,1986,80.8724,522
DJI,1987,79.0267,522
DJI,1988,77.2705,522
DJI,1989,75.8788,522
DJI,1990,74.5492,522
DJI,1991,73.0592,522
DJI,1992,71.9463,522
DJI,1993,71.3902,522
DJI,1994,72.2835,522
DJI,1995,69.2463,522
DJI,1996,68.2853,522
DJI,1997,67.5493,522
DJI,1998,66.3556,522
DJI,1999,65.199,522
DJI,2000,64.172,522
DJI,2001,62.8782,522
DJI,2002,61.5844,522
DJI,2003,60.2778,522
DJI,2004,59.5709,522
DJI,2005,57.5548,522
DJI,2006,56.1725,522
DJI,2007,54.9044,522
DJI,2008,53.524,522
DJI,2009,52.1418,522
DJI,2010,50.904,522
DJI,2011,49.5975,522
DJI,2012,48.313,522
DJI,2013,47.1058,522
DJI,2014,45.9291,522
DJI,2015,44.7823,522
DJI,2016,43.6021,522
DJI,2017,42.4742,522
DJI,2018,41.4265,522
DJI,2019,40.392,522
DJI,2020,39.2787,522
DJI,2021,38.1896,522
DJI,2022,37.2237,522
DJI,2023,36.2967,522
DJI,2024,35.4568,522
ERI,1950,209.7688,531
ERI,1951,206.2914,531
ERI,1952,203.0921,531
ERI,1953,199.8371,531
ERI,1954,196.4666,531
ERI,1955,192.894,531
ERI,1956,188.8402,531
ERI,1957,221.5161,531
ERI,1958,216.7513,531
ERI,1959,176.3932,531
ERI,1960,172.1753,531
ERI,1961,168.1456,531
ERI,1962,164.3647,531
ERI,1963,160.8382,531
ERI,1964,157.4483,531
ERI,1965,154.2972,531
ERI,1966,164.4836,531
ERI,1967,148.5091,531
ERI,1968,145.7032,531
ERI,1969,142.8034,531
ERI,1970,139.8987,531
ERI,1971,137.0171,531
ERI,1972,140.7629,531
ERI,1973,137.7877,531
ERI,1974,146.7923,531
ERI,1975,143.7625,531
ERI,1976,123.4869,531
ERI,1977,121.2681,531
ERI,1978,119.2914,531
ERI,1979,117.4857,531
ERI,1980,115.7199,531
ERI,1981,114.1351,531
ERI,1982,112.5793,531
ERI,1983,156.6685,531
ERI,1984,153.9145,531
ERI,1985,148.5704,531
ERI,1986,145.4239,531
ERI,1987,102.5971,531
ERI,1988,99.8553,531
ERI,1989,98.4937,531
ERI,1990,93.1157,531
ERI,1991,89.3173,531
ERI,1992,85.3621,531
ERI,1993,81.0993,531
ERI,1994,76.9873,531
ERI,1995,72.8499,531
ERI,1996,68.9998,531
ERI,1997,65.526,531
ERI,1998,62.14,531
ERI,1999,65.999,531
ERI,2000,58.4082,531
ERI,2001,54.1026,531
ERI,2002,51.8531,531
ERI,2003,49.8993,531
ERI,2004,48.097,531
ERI,2005,46.4723,531
ERI,2006,44.6386,531
ERI,2007,43.1249,531
ERI,2008,41.9426,531
ERI,2009,40.508,531
ERI,2010,39.2506,531
ERI,2011,38.1197,531
ERI,2012,37.0404,531
ERI,2013,35.987,531
ERI,2014,34.9585,531
ERI,2015,34.0122,531
ERI,2016,33.135,531
ERI,2017,32.2428,531
ERI,2018,31.3328,531
ERI,2019,30.4745,531
ERI,2020,29.664,531
ERI,2021,28.7659,531
ERI,2022,27.9179,531
ERI,2023,27.0889,531
ERI,2024,25.9683,531
ETH,1950,200.1153,530
ETH,1951,197.1875,530
ETH,1952,194.1357,530
ETH,1953,191.0209,530
ETH,1954,187.7771,530
ETH,1955,184.3531,530
ETH,1956,180.7974,530
ETH,1957,213.9584,530
ETH,1958,210.1583,530
ETH,1959,169.6605,530
ETH,1960,165.8972,530
ETH,1961,162.2833,530
ETH,1962,158.8838,530
ETH,1963,155.8185,530
ETH,1964,153.1474,530
ETH,1965,151.4959,530
ETH,1966,162.2132,530
ETH,1967,147.7978,530
ETH,1968,146.8621,530
ETH,1969,146.2602,530
ETH,1970,145.9356,530
ETH,1971,145.5912,530
ETH,1972,151.7797,530
ETH,1973,151.4478,530
ETH,1974,162.3819,530
ETH,1975,162.1591,530
ETH,1976,147.8474,530
ETH,1977,147.3298,530
ETH,1978,146.6288,530
ETH,1979,142.9652,530
ETH,1980,141.4603,530
ETH,1981,140.0328,530
ETH,1982,138.4735,530
ETH,1983,178.7399,530
ETH,1984,176.1721,530
ETH,1985,170.4932,530
ETH,1986,167.1521,530
ETH,1987,127.219,530
ETH,1988,125.6014,530
ETH,1989,123.3978,530
ETH,1990,122.165,530
ETH,1991,117.5656,530
ETH,1992,114.2014,530
ETH,1993,111.1829,530
ETH,1994,107.9273,530
ETH,1995,104.5515,530
ETH,1996,101.0656,530
ETH,1997,97.6474,530
ETH,1998,94.1301,530
ETH,1999,91.0992,530
ETH,2000,87.257,530
ETH,2001,83.757,530
ETH,2002,80.2148,530
ETH,2003,76.7756,530
ETH,2004,73.2151,530
ETH,2005,69.7824,530
ETH,2006,66.6187,530
ETH,2007,63.2531,530
ETH,2008,60.1993,530
ETH,2009,57.4425,530
ETH,2010,54.7318,530
ETH,2011,52.1765,530
ETH,2012,49.89,530
ETH,2013,47.7249,530
ETH,2014,45.6586,530
ETH,2015,43.7014,530
ETH,2016,42.0106,530
ETH,2017,40.4193,530
ETH,2018,38.9251,530
ETH,2019,37.5808,530
ETH,2020,36.2897,530
ETH,2021,35.1098,530
ETH,2022,34.0046,530
ETH,2023,32.9618,530
ETH,2024,31.8888,530
KEN,1950,154.2126,501
KEN,1951,150.2029,501
KEN,1952,146.3296,501
KEN,1953,142.2486,501
KEN,1954,137.9932,501
KEN,1955,133.6033,501
KEN,1956,129.1504,501
KEN,1957,124.7355,501
KEN,1958,120.5049,501
KEN,1959,116.5404,501
KEN,1960,112.8735,501
KEN,1961,109.5504,501
KEN,1962,106.6068,501
KEN,1963,104.0229,501
KEN,1964,101.8117,501
KEN,1965,99.8718,501
KEN,1966,98.1623,501
KEN,1967,96.5709,501
KEN,1968,95.0678,501
KEN,1969,93.5568,501
KEN,1970,91.9892,501
KEN,1971,90.3403,501
KEN,1972,88.5708,501
KEN,1973,86.6919,501
KEN,1974,84.7043,501
KEN,1975,82.6214,501
KEN,1976,80.447,501
KEN,1977,78.2668,501
KEN,1978,75.9473,501
KEN,1979,73.7392,501
KEN,1980,71.6683,501
KEN,1981,69.7788,501
KEN,1982,68.1259,501
KEN,1983,66.6588,501
KEN,1984,65.5386,501
KEN,1985,64.806,501
KEN,1986,64.4631,501
KEN,1987,64.5518,501
KEN,1988,65.0619,501
KEN,1989,65.9173,501
KEN,1990,67.0055,501
KEN,1991,68.151,501
KEN,1992,69.2372,501
KEN,1993,70.049,501
KEN,1994,70.4506,501
KEN,1995,70.4253,501
KEN,1996,69.9145,501
KEN,1997,68.9778,501
KEN,1998,67.5725,501
KEN,1999,65.5808,501
KEN,2000,63.3386,501
KEN,2001,60.7964,501
KEN,2002,58.0846,501
KEN,2003,55.2127,501
KEN,2004,52.3836,501
KEN,2005,49.5603,501
KEN,2006,46.9533,501
KEN,2007,44.5102,501
KEN,2008,42.3771,501
KEN,2009,40.525,501
KEN,2010,39.093,501
KEN,2011,37.8694,501
KEN,2012,36.9248,501
KEN,2013,36.1131,501
KEN,2014,35.3031,501
KEN,2015,34.5736,501
KEN,2016,33.8464,501
KEN,2017,33.1692,501
KEN,2018,32.5281,501
KEN,2019,31.9085,501
KEN,2020,31.366,501
KEN,2021,31.0768,501
KEN,2022,30.1588,501
KEN,2023,29.6518,501
KEN,2024,29.0359,501
MDG,1950,140.2207,580
MDG,1951,138.4827,580
MDG,1952,136.7825,580
MDG,1953,135.0462,580
MDG,1954,133.3117,580
MDG,1955,131.5841,580
MDG,1956,129.8599,580
MDG,1957,128.1378,580
MDG,1958,126.3872,580
MDG,1959,124.6404,580
MDG,1960,122.923,580
MDG,1961,121.2456,580
MDG,1962,119.5879,580
MDG,1963,117.9482,580
MDG,1964,116.3166,580
MDG,1965,114.6629,580
MDG,1966,112.9793,580
MDG,1967,111.2116,580
MDG,1968,109.3089,580
MDG,1969,107.4823,580
MDG,1970,105.729,580
MDG,1971,104.0831,580
MDG,1972,102.721,580
MDG,1973,101.6157,580
MDG,1974,100.8594,580
MDG,1975,100.4657,580
MDG,1976,100.4813,580
MDG,1977,100.8854,580
MDG,1978,101.6046,580
MDG,1979,102.5392,580
MDG,1980,103.6498,580
MDG,1981,104.7351,580
MDG,1982,105.5632,580
MDG,1983,105.9383,580
MDG,1984,105.9817,580
MDG,1985,105.434,580
MDG,1986,104.3431,580
MDG,1987,102.6144,580
MDG,1988,100.409,580
MDG,1989,97.7986,580
MDG,1990,95.0594,580
MDG,1991,92.3677,580
MDG,1992,89.546,580
MDG,1993,86.6758,580
MDG,1994,83.9942,580
MDG,1995,81.2208,580
MDG,1996,78.4215,580
MDG,1997,75.5911,580
MDG,1998,72.797,580
MDG,1999,70.1176,580
MDG,2000,67.6035,580
MDG,2001,64.7662,580
MDG,2002,62.3982,580
MDG,2003,59.9856,580
MDG,2004,57.8316,580
MDG,2005,55.7297,580
MDG,2006,53.8685,580
MDG,2007,52.162,580
MDG,2008,50.6622,580
MDG,2009,49.3314,580
MDG,2010,48.1837,580
MDG,2011,47.2494,580
MDG,2012,46.5472,580
MDG,2013,46.012,580
MDG,2014,45.6263,580
MDG,2015,45.4073,580
MDG,2016,45.2566,580
MDG,2017,45.2509,580
MDG,2018,45.2326,580
MDG,2019,45.2373,580
MDG,2020,45.2345,580
MDG,2021,45.1689,580
MDG,2022,45.127,580
MDG,2023,45.017,580
MDG,2024,44.1681,580
MWI,1950,182.6956,553
MWI,1951,182.3192,553
MWI,1952,181.8035,553
MWI,1953,181.2674,553
MWI,1954,180.6994,553
MWI,1955,180.0927,553
MWI,1956,179.4466,553
MWI,1957,178.7691,553
MWI,1958,178.0947,553
MWI,1959,177.4436,553
MWI,1960,176.8321,553
MWI,1961,176.3461,553
MWI,1962,175.8825,553
MWI,1963,175.3914,553
MWI,1964,174.8563,553
MWI,1965,174.2881,553
MWI,1966,173.6686,553
MWI,1967,172.9819,553
MWI,1968,172.2175,553
MWI,1969,171.2853,553
MWI,1970,170.0975,553
MWI,1971,168.0654,553
MWI,1972,166.2407,553
MWI,1973,164.1076,553
MWI,1974,161.6431,553
MWI,1975,158.8799,553
MWI,1976,155.8812,553
MWI,1977,152.7443,553
MWI,1978,149.5444,553
MWI,1979,146.5631,553
MWI,1980,144.0064,553
MWI,1981,142.0376,553
MWI,1982,140.821,553
MWI,1983,140.3237,553
MWI,1984,140.2758,553
MWI,1985,140.4363,553
MWI,1986,140.5618,553
MWI,1987,140.3704,553
MWI,1988,139.6522,553
MWI,1989,138.3391,553
MWI,1990,136.5377,553
MWI,1991,134.5181,553
MWI,1992,131.5176,553
MWI,1993,128.9349,553
MWI,1994,126.1331,553
MWI,1995,123.4758,553
MWI,1996,120.7391,553
MWI,1997,117.7574,553
MWI,1998,114.3135,553
MWI,1999,110.277,553
MWI,2000,105.1899,553
MWI,2001,99.5774,553
MWI,2002,93.9699,553
MWI,2003,87.4582,553
MWI,2004,81.7564,553
MWI,2005,76.6146,553
MWI,2006,72.0815,553
MWI,2007,68.1362,553
MWI,2008,64.6368,553
MWI,2009,61.2426,553
MWI,2010,57.7902,553
MWI,2011,54.3205,553
MWI,2012,50.8885,553
MWI,2013,47.6509,553
MWI,2014,44.6926,553
MWI,2015,42.2215,553
MWI,2016,39.7622,553
MWI,2017,37.7098,553
MWI,2018,35.909,553
MWI,2019,34.3384,553
MWI,2020,32.8786,553
MWI,2021,31.5908,553
MWI,2022,30.6022,553
MWI,2023,29.5462,553
MWI,2024,28.7523,553
MUS,1950,88.694,590
MUS,1951,85.9499,590
MUS,1952,89.242,590
MUS,1953,86.9752,590
MUS,1954,80.8069,590
MUS,1955,71.7832,590
MUS,1956,71.2976,590
MUS,1957,70.9356,590
MUS,1958,66.8462,590
MUS,1959,62.9474,590
MUS,1960,60.9078,590
MUS,1961,60.5976,590
MUS,1962,58.9235,590
MUS,1963,58.3246,590
MUS,1964,60.0289,590
MUS,1965,61.6535,590
MUS,1966,63.9805,590
MUS,1967,65.619,590
MUS,1968,65.0753,590
MUS,1969,61.4211,590
MUS,1970,55.0896,590
MUS,1971,53.8058,590
MUS,1972,54.2095,590
MUS,1973,53.7343,590
MUS,1974,49.4796,590
MUS,1975,44.7258,590
MUS,1976,43.8586,590
MUS,1977,39.9982,590
MUS,1978,38.1626,590
MUS,1979,34.4678,590
MUS,1980,33.7873,590
MUS,1981,31.3694,590
MUS,1982,27.9381,590
MUS,1983,23.6072,590
MUS,1984,21.2487,590
MUS,1985,20.9098,590
MUS,1986,21.3368,590
MUS,1987,21.4528,590
MUS,1988,20.9909,590
MUS,1989,20.7091,590
MUS,1990,19.9261,590
MUS,1991,19.1715,590
MUS,1992,18.5639,590
MUS,1993,18.2894,590
MUS,1994,18.2697,590
MUS,1995,19.1015,590
MUS,1996,19.7606,590
MUS,1997,19.8325,590
MUS,1998,19.2018,590
MUS,1999,17.9555,590
MUS,2000,16.37,590
MUS,2001,14.7588,590
MUS,2002,13.7247,590
MUS,2003,13.374,590
MUS,2004,12.7093,590
MUS,2005,13.0127,590
MUS,2006,13.593,590
MUS,2007,13.9421,590
MUS,2008,13.6688,590
MUS,2009,12.7647,590
MUS,2010,12.2836,590
MUS,2011,12.4616,590
MUS,2012,12.2735,590
MUS,2013,12.9082,590
MUS,2014,12.6943,590
MUS,2015,12.7458,590
MUS,2016,12.1204,590
MUS,2017,12.0625,590
MUS,2018,13.3187,590
MUS,2019,13.9941,590
MUS,2020,14.9271,590
MUS,2021,13.3159,590
MUS,2022,12.8621,590
MUS,2023,12.898,590
MUS,2024,11.7064,590
MYT,1950,143.953,
MYT,1951,138.2939,
MYT,1952,132.6238,
MYT,1953,126.9205,
MYT,1954,121.1956,
MYT,1955,115.4803,
MYT,1956,109.8282,
MYT,1957,104.3026,
MYT,1958,98.9526,
MYT,1959,93.8106,
MYT,1960,88.8926,
MYT,1961,84.2009,
MYT,1962,79.7265,
MYT,1963,75.4007,
MYT,1964,71.2861,
MYT,1965,67.4352,
MYT,1966,63.7643,
MYT,1967,60.269,
MYT,1968,56.941,
MYT,1969,53.7751,
MYT,1970,50.767,
MYT,1971,47.9107,
MYT,1972,45.2034,
MYT,1973,42.6377,
MYT,1974,40.2067,
MYT,1975,37.9046,
MYT,1976,35.7268,
MYT,1977,33.6664,
MYT,1978,31.7185,
MYT,1979,29.8789,
MYT,1980,28.1423,
MYT,1981,26.5037,
MYT,1982,24.9581,
MYT,1983,23.5006,
MYT,1984,22.1272,
MYT,1985,20.8344,
MYT,1986,19.6143,
MYT,1987,18.4628,
MYT,1988,17.3779,
MYT,1989,16.3562,
MYT,1990,15.3943,
MYT,1991,14.4894,
MYT,1992,13.638,
MYT,1993,12.837,
MYT,1994,12.0835,
MYT,1995,11.3749,
MYT,1996,10.708,
MYT,1997,10.0804,
MYT,1998,9.4896,
MYT,1999,8.9332,
MYT,2000,8.409,
MYT,2001,7.9149,
MYT,2002,7.4489,
MYT,2003,7.0089,
MYT,2004,6.5938,
MYT,2005,6.2024,
MYT,2006,5.8356,
MYT,2007,5.4949,
MYT,2008,5.2799,
MYT,2009,5.2048,
MYT,2010,5.2901,
MYT,2011,5.5662,
MYT,2012,6.074,
MYT,2013,6.6428,
MYT,2014,7.22,
MYT,2015,7.742,
MYT,2016,8.1403,
MYT,2017,8.3571,
MYT,2018,8.5091,
MYT,2019,8.6162,
MYT,2020,8.7006,
MYT,2021,8.8334,
MYT,2022,8.8614,
MYT,2023,8.8932,
MYT,2024,8.5426,
MOZ,1950,185.7334,541
MOZ,1951,183.9462,541
MOZ,1952,182.1683,541
MOZ,1953,180.3798,541
MOZ,1954,178.5828,541
MOZ,1955,176.7869,541
MOZ,1956,175.0585,541
MOZ,1957,173.277,541
MOZ,1958,171.624,541
MOZ,1959,170.0829,541
MOZ,1960,168.687,541
MOZ,1961,167.4652,541
MOZ,1962,166.4328,541
MOZ,1963,165.5917,541
MOZ,1964,165.4931,541
MOZ,1965,164.9808,541
MOZ,1966,164.605,541
MOZ,1967,164.2938,541
MOZ,1968,164.0253,541
MOZ,1969,163.7666,541
MOZ,1970,163.4944,541
MOZ,1971,163.6282,541
MOZ,1972,162.9291,541
MOZ,1973,162.617,541
MOZ,1974,162.2484,541
MOZ,1975,161.4539,541
MOZ,1976,161.1995,541
MOZ,1977,161.1611,541
MOZ,1978,160.7291,541
MOZ,1979,160.5746,541
MOZ,1980,160.227,541
MOZ,1981,170.8888,541
MOZ,1982,170.2647,541
MOZ,1983,169.514,541
MOZ,1984,168.4962,541
MOZ,1985,167.3661,541
MOZ,1986,155.9801,541
MOZ,1987,154.8024,541
MOZ,1988,153.4791,541
MOZ,1989,152.0081,541
MOZ,1990,150.5587,541
MOZ,1991,148.7872,541
MOZ,1992,146.5762,541
MOZ,1993,144.0718,541
MOZ,1994,141.1614,541
MOZ,1995,137.7802,541
MOZ,1996,134.024,541
MOZ,1997,129.9356,541
MOZ,1998,125.6488,541
MOZ,1999,121.009,541
MOZ,2000,116.556,541
MOZ,2001,111.5478,541
MOZ,2002,106.9969,541
MOZ,2003,102.5786,541
MOZ,2004,98.3177,541
MOZ,2005,94.2444,541
MOZ,2006,90.3602,541
MOZ,2007,86.6736,541
MOZ,2008,83.1623,541
MOZ,2009,79.8366,541
MOZ,2010,76.6456,541
MOZ,2011,73.5967,541
MOZ,2012,70.7497,541
MOZ,2013,68.116,541
MOZ,2014,65.5588,541
MOZ,2015,63.2549,541
MOZ,2016,61.0359,541
MOZ,2017,59.02,541
MOZ,2018,57.1936,541
MOZ,2019,55.6136,541
MOZ,2020,54.0213,541
MOZ,2021,52.5076,541
MOZ,2022,51.1364,541
MOZ,2023,49.7443,541
MOZ,2024,48.7306,541
REU,1950,151.0852,
REU,1951,143.6308,
REU,1952,132.5865,
REU,1953,121.3719,
REU,1954,111.1343,
REU,1955,104.2257,
REU,1956,101.1173,
REU,1957,101.6949,
REU,1958,100.6635,
REU,1959,96.5185,
REU,1960,88.8158,
REU,1961,82.103,
REU,1962,77.6756,
REU,1963,74.736,
REU,1964,74.0515,
REU,1965,72.5972,
REU,1966,70.5055,
REU,1967,65.1871,
REU,1968,59.8402,
REU,1969,56.314,
REU,1970,53.7101,
REU,1971,51.653,
REU,1972,47.9982,
REU,1973,43.1911,
REU,1974,38.2683,
REU,1975,33.2838,
REU,1976,29.5373,
REU,1977,26.0443,
REU,1978,22.7981,
REU,1979,18.6547,
REU,1980,15.3661,
REU,1981,12.3371,
REU,1982,11.4299,
REU,1983,10.7159,
REU,1984,10.1169,
REU,1985,9.5756,
REU,1986,9.2777,
REU,1987,9.1374,
REU,1988,8.9209,
REU,1989,8.7615,
REU,1990,8.4759,
REU,1991,8.2573,
REU,1992,8.0412,
REU,1993,7.9093,
REU,1994,7.6157,
REU,1995,7.4065,
REU,1996,7.1997,
REU,1997,6.9956,
REU,1998,6.7718,
REU,1999,6.6145,
REU,2000,6.5329,
REU,2001,6.4798,
REU,2002,6.3974,
REU,2003,6.49,
REU,2004,6.5237,
REU,2005,6.6102,
REU,2006,6.529,
REU,2007,6.6405,
REU,2008,6.6559,
REU,2009,6.5775,
REU,2010,6.3984,
REU,2011,6.303,
REU,2012,6.1953,
REU,2013,5.9625,
REU,2014,5.7363,
REU,2015,5.5724,
REU,2016,5.5293,
REU,2017,5.4427,
REU,2018,5.5144,
REU,2019,5.288,
REU,2020,5.7456,
REU,2021,6.0788,
REU,2022,5.1984,
REU,2023,5.0961,
REU,2024,4.1952,
RWA,1950,138.8058,517
RWA,1951,137.7411,517
RWA,1952,136.691,517
RWA,1953,135.5558,517
RWA,1954,134.2516,517
RWA,1955,132.891,517
RWA,1956,131.4899,517
RWA,1957,129.9818,517
RWA,1958,128.3539,517
RWA,1959,126.6084,517
RWA,1960,124.836,517
RWA,1961,123.1529,517
RWA,1962,121.8179,517
RWA,1963,122.763,517
RWA,1964,120.3825,517
RWA,1965,120.2304,517
RWA,1966,120.5893,517
RWA,1967,121.0974,517
RWA,1968,122.1326,517
RWA,1969,123.3058,517
RWA,1970,124.5419,517
RWA,1971,125.9464,517
RWA,1972,127.508,517
RWA,1973,129.0487,517
RWA,1974,130.5779,517
RWA,1975,131.766,517
RWA,1976,132.1868,517
RWA,1977,131.489,517
RWA,1978,129.4587,517
RWA,1979,126.0655,517
RWA,1980,121.6434,517
RWA,1981,116.6119,517
RWA,1982,111.5299,517
RWA,1983,106.8616,517
RWA,1984,102.8489,517
RWA,1985,99.5842,517
RWA,1986,97.1556,517
RWA,1987,95.6392,517
RWA,1988,95.2204,517
RWA,1989,96.1595,517
RWA,1990,98.2647,517
RWA,1991,101.4798,517
RWA,1992,105.8946,517
RWA,1993,110.7098,517
RWA,1994,193.0424,517
RWA,1995,120.5447,517
RWA,1996,120.1265,517
RWA,1997,121.116,517
RWA,1998,117.1387,517
RWA,1999,112.777,517
RWA,2000,106.9061,517
RWA,2001,100.0388,517
RWA,2002,92.9387,517
RWA,2003,85.0435,517
RWA,2004,77.6943,517
RWA,2005,70.7061,517
RWA,2006,64.4989,517
RWA,2007,58.9631,517
RWA,2008,54.0328,517
RWA,2009,49.7709,517
RWA,2010,46.1394,517
RWA,2011,43.0648,517
RWA,2012,40.509,517
RWA,2013,38.4034,517
RWA,2014,36.6797,517
RWA,2015,35.252,517
RWA,2016,34.0992,517
RWA,2017,32.9456,517
RWA,2018,32.0075,517
RWA,2019,31.0371,517
RWA,2020,30.1889,517
RWA,2021,29.208,517
RWA,2022,28.3465,517
RWA,2023,27.5085,517
RWA,2024,26.4351,517
SYC,1950,84.8887,591
SYC,1951,84.026,591
SYC,1952,83.2132,591
SYC,1953,82.3984,591
SYC,1954,81.5874,591
SYC,1955,80.7866,591
SYC,1956,80.0192,591
SYC,1957,79.2407,591
SYC,1958,78.486,591
SYC,1959,77.6835,591
SYC,1960,76.857,591
SYC,1961,75.8148,591
SYC,1962,74.6926,591
SYC,1963,73.4535,591
SYC,1964,72.0008,591
SYC,1965,70.3315,591
SYC,1966,68.3353,591
SYC,1967,65.9959,591
SYC,1968,63.3397,591
SYC,1969,60.3915,591
SYC,1970,57.2097,591
SYC,1971,53.8447,591
SYC,1972,50.332,591
SYC,1973,46.754,591
SYC,1974,43.1643,591
SYC,1975,39.6156,591
SYC,1976,36.1672,591
SYC,1977,32.8994,591
SYC,1978,29.8717,591
SYC,1979,27.1253,591
SYC,1980,24.6928,591
SYC,1981,22.5811,591
SYC,1982,20.7818,591
SYC,1983,19.2636,591
SYC,1984,17.9886,591
SYC,1985,16.9235,591
SYC,1986,16.0265,591
SYC,1987,15.2562,591
SYC,1988,14.5952,591
SYC,1989,14.0209,591
SYC,1990,13.5217,591
SYC,1991,13.0868,591
SYC,1992,12.7107,591
SYC,1993,12.3869,591
SYC,1994,12.1137,591
SYC,1995,11.8952,591
SYC,1996,11.7202,591
